"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.0773683680615315,0.0457351627016823,0.00530773382984523,0.0550289379757714,0.0709128640780367,0.0694357796382978
0,0.0550013432369538,0.0193436402582591,0.00403891639279112,0.0470117994998974,0.0414566434634542,0.00366665362676934
0,0.0493921129231846,0.00918983418396189,0.00166181066730053,0.0563678397267347,0.088319589029782,0.00148208420919257
0,0.11345371339475,0.215897277069608,0.0208947705997025,0.231105499081183,0.0279469530759951,0.00095902727749967
0,0.252878011730418,0.20091941474816,0.0896474097327101,0.0748451676244086,0.510296307299041,0.0932837242110891
0,0.366335564226261,0.50893460124521,0.0161376412827013,0.5652634364298,0.123627854120656,0.0386090557460113
0,0.829856413516,0.815911962638952,0.822165977623429,0.749547084866894,0.881523199039192,0.995194254976957
0,0.0616470723451673,0.0358950180298194,0.00303467593847043,0.102561749353468,0.00172804782520506,0.00095902727749967
0,0.0230360465941892,0.0362548275713304,0.00112027066984008,0.0461733715205731,0.00418345563723791,0.00095902727749967
0,0.0778956696605657,0.0608268327207103,0.00426215354082403,0.0679240751442975,0.0391718346734312,0.00163382955257523
0,0.311832543968663,0.311314170505022,0.0088727272244535,0.169693251695241,0.00648506110137206,0.00514430125319886
0,0.0557684015776898,0.027247946803038,0.00388769608999234,0.0473155848068927,0.0202193996188446,0.027433621176749
0,0.075409688247139,0.113514414451735,0.0543655733372229,0.0645880578281218,0.0985973790956786,0.0882028962306708
0,0.0898607796902002,0.0723510085463873,0.0866215859243812,0.163595031324382,0.0407129739637419,0.462194898145631
0,0.10780277047684,0.198729678201638,0.0840169546745006,0.0596266550615594,0.107557946944582,0.396482444423568
0,0.156350793030016,0.0913386947849124,0.0317841129057244,0.0833535345953438,0.0565345050789647,0.0391535791111861
0,0.150739341651005,0.185777775543932,0.0044445731473789,0.150669909542619,0.186207206086895,0.052157764956645
0,0.19469170694274,0.152279537764172,0.0210379870469252,0.069778599557437,0.0198093822653731,0.0837872619381606
0,0.250269192149018,0.0986129472839414,0.00433671009913802,0.138791197935487,0.0438249280342616,0.0369836307420512
0,0.132763411263405,0.0949957143755129,0.00748150263915401,0.0544128258477928,0.109696117368734,0.0166351918096574
0,0.145863482800504,0.096082661514491,0.0543647603392093,0.150220944978786,0.183777348397758,0.037269495065451
0,0.659529800560641,0.47609224422406,0.625241367464203,0.223028572585715,0.770173531924922,0.642062308193117
0,0.311842804636404,0.13035777772054,0.0147586437697825,0.282897360457882,0.0664307388920476,0.123335811990809
0,0.053330218956405,0.042880332961054,0.053725634715282,0.129247741780701,0.174891867431489,0.0603870906088117
0,0.0986815418938796,0.0735252116053215,0.169466695876672,0.0656676976567195,0.0475152901294849,0.0314906950136634
0,0.0518498750578209,0.0133342754093835,0.0213783775823241,0.0492138801276164,0.0669324089087356,0.0595532969846777
0,0.0684066089845133,0.0851702311404145,0.0955037754731786,0.0894218794099616,0.0195042826889345,0.0732094902978133
0,0.00685481547663478,0.00615289126238182,0.00620149161518309,0.0883861528583618,0.00172804782520506,0.00095902727749967
0,0.0350610172865666,0.0269099659552625,0.00150321634908768,0.0746465824907647,0.0817887847148229,0.0721603868803893
0,0.306584109795928,0.203830476586636,0.0168119986097373,0.271996462044117,0.0748957057404018,0.109009828245217
0,0.183495413301213,0.0188139647761107,0.00107808577412997,0.0895492424417217,0.00314962826957453,0.056821108828099
0,0.106530471172182,0.0534283239151107,0.00823567737196765,0.123220856442487,0.00301958326245641,0.008102589794705
0,0.566266325235443,0.550258271964128,0.0500045728102467,0.31472682602561,0.0228964614158308,0.150986888433245
0,0.046991775170272,0.0996021140182444,0.0115176681328453,0.0513246804547693,0.00447714795100262,0.0625546236069638
0,0.0674244876549762,0.0178284501832092,0.0026280770044281,0.0781961135352185,0.0410276196491017,0.0607615610673528
0,0.374207881618736,0.462030434836378,0.231914730192848,0.125488286433009,0.197136778297851,0.0859634251191729
0,0.310017322098063,0.152480894312617,0.0682660101275667,0.103465092824868,0.0480946489351935,0.0662334204483762
0,0.16919117879538,0.145019764797141,0.400528983890351,0.143021867560379,0.132876988833953,0.178941230579229
0,0.212213205489526,0.133859423841539,0.0865966573582741,0.0685008192038069,0.0280875745390164,0.0897824955178328
0,0.0425704263237858,0.0417878728057025,0.00147958889752368,0.0826669209079169,0.00203101257489992,0.00095902727749967
0,0.0408827913336424,0.072280258734216,0.00305794574246757,0.041417821268868,0.0449849774010092,0.00095902727749967
0,0.0308108715907087,0.0361282524992915,0.00163316321103929,0.0890610247179005,0.00717597241488086,0.00095902727749967
0,0.0588114613967041,0.0392332216397138,0.0114676126914053,0.0518915366867841,0.00172804782520506,0.00095902727749967
0,0.0353423202571385,0.0301507055374322,0.00359807235847786,0.0484622002774583,0.0409485728693803,0.00095902727749967
0,0.0487435323988013,0.0261130558444706,0.00170882052505987,0.0511601427057448,0.00692644182271542,0.0080035986891886
0,0.103521892205423,0.0554501031332318,0.00237743544729151,0.0493852117583431,0.144691567727326,0.00096206592920013
0,0.0544751767422964,0.0544654534109563,0.00487317656648021,0.0926168008354761,0.00655092797790642,0.00095902727749967
0,0.1742066249109,0.349000533890975,0.0053633831514831,0.0661196088190262,0.0659573332044774,0.0432385018836077
0,0.07876978119216,0.142595601726415,0.059320195270466,0.121489840089043,0.0859987805925037,0.0501927977576673
0,0.0673550617796058,0.033829227744866,0.0324079436305976,0.0456466475428385,0.0571287494449997,0.061630894666723
0,0.132749593238485,0.0570405135841794,0.0297639551668798,0.0723692019233637,0.0333172644258372,0.0446673198693239
0,0.150751180014353,0.0806537490102568,0.0279391031088148,0.0597969558664335,0.0413089494424569,0.0755843720347981
0,0.143156166356393,0.027466533943788,0.00623668087168883,0.100675541719739,0.012484065684747,0.00824063831324931
0,0.223751130989301,0.154808426492089,0.044407206981778,0.0701860605737169,0.0599004486161227,0.0777386588656839
0,0.0436431226420915,0.0633138146231981,0.0988851822124064,0.126809931525958,0.58589719621869,0.0701565206765978
